company,end_date,revenue,n_income,total_assets,total_liab,net_operate_cash_flow,year,revenue_prev,revenue_growth,ocf_ratio,debt_ratio,roe,multi_state
600276.SH,20161231,11093724121.18,2634194796.55,14330058674.85,1455666831.8,2592628395.66,2016,9315960168.4,0.19082992205250365,0.23370225970467265,0.10158135879476692,0.18382302936226977,中大型|温和增长|现金充沛|中利
600276.SH,20171231,13835629369.98,3292953303.96,18039384776.48,2096169951.25,2547385416.82,2017,11093724121.18,0.24715823278543478,0.1841177837812869,0.11619963636359791,0.18254243948792523,中大型|温和增长|现金充沛|中利
600276.SH,20181231,17417901050.02,4061184290.16,22361229608.42,2563491134.74,2774212734.45,2018,13835629369.98,0.258916423983767,0.15927365338011346,0.11463998982304315,0.18161721699913957,中大型|温和增长|现金充沛|中利
600276.SH,20191231,23288576607.05,5326451772.09,27556475495.47,2618947867.88,3816832867.29,2019,17417901050.02,0.33704839292466054,0.163892921911533,0.09503929006851866,0.1932921999754872,中大型|高速增长|现金充沛|中利
600276.SH,20201231,27734598747.82,6308893128.7,34729589915.43,3942587976.88,3431934805.24,2020,23288576607.05,0.19090999917204407,0.12374200313641666,0.1135224454558949,0.18165757626458537,中大型|温和增长|现金充沛|中利
600276.SH,20211231,25905526375.8,4484026883.93,39266221700.14,3694413772.82,4218816053.27,2021,27734598747.82,-0.06594911967723238,0.1628539019848315,0.09408630657242044,0.11419552709126615,中大型|缓慢|现金充沛|中利
600276.SH,20221231,21275270681.52,3815070903.04,42355009127.7,3941852984.53,1265264631.93,2022,25905526375.8,-0.17873621354420405,0.05947114144258699,0.09306698465452685,0.09007366499526875,中大型|缓慢|现金充沛|中利
600276.SH,20230930,17013632174.61,3451029827.76,42871390741.49,2664804605.21,4308871180.92,2023,21275270681.52,-0.20030948469255994,0.25325992337781167,0.06215810961856808,0.08049726794657419,中大型|收缩|现金充沛|中利
600519.SH,19981231,628184433.19,146891419.61,741848981.55,507757453.57,0.0,1998,,0.0,0.0,0.6844485416817649,0.19800717297351936,中小|缓慢|现金平淡|中利
600519.SH,19991231,890858185.64,215690128.65,915056957.32,629695102.09,0.0,1999,628184433.19,0.41814750345867274,0.0,0.6881485322337071,0.23571224383857897,中小|高速增长|现金平淡|高利
600519.SH,20001231,1114000813.26,256829514.24,1268856244.9,823531919.0,0.0,2000,890858185.64,0.2504805267739584,0.0,0.6490348471783763,0.20241025354313563,中大型|温和增长|现金平淡|高利
600519.SH,20011231,1618046660.31,342365808.77,3463388734.98,925757031.17,0.0,2001,1114000813.26,0.45246452340996557,0.0,0.2672980430466596,0.09885283892972442,中大型|高速增长|现金平淡|中利
600519.SH,20021231,1834898294.9,392585970.77,3930905066.72,1055556072.14,0.0,2002,1618046660.31,0.13402063111607285,0.0,0.26852749029138223,0.09987164892221094,中大型|温和增长|现金平淡|中利
600519.SH,20031231,2401017934.93,608753496.06,4956365810.85,1485841719.92,0.0,2003,1834898294.9,0.30852916567828226,0.0,0.29978451482885665,0.12282255170257514,中大型|高速增长|现金平淡|中利
600519.SH,20041231,3009793519.92,854172175.46,6373652983.57,2156945236.84,0.0,2004,2401017934.93,0.2535489536056917,0.0,0.33841585702895544,0.13401610938999733,中大型|温和增长|现金平淡|中利
600519.SH,20051231,3930515237.61,1169122125.71,8057596464.59,2895201383.07,1693707488.32,2005,3009793519.92,0.3059085985787067,0.4309123323358187,0.3593132760859002,0.14509564121854907,中大型|高速增长|现金充沛|中利
600519.SH,20061231,4903375765.41,1616375200.07,9570793579.42,3402941549.05,2112936898.43,2006,3930515237.61,0.24751475798668063,0.4309147410923187,0.35555479499289566,0.16888622522856186,中大型|温和增长|现金充沛|中利
600519.SH,20071231,7237430747.12,2966052508.95,10481471840.45,2112616070.01,1743303211.38,2007,4903375765.41,0.47600981311185236,0.24087321485925306,0.20155719560844607,0.28298053499542275,中大型|高速增长|现金充沛|高利
600519.SH,20081231,8241685564.11,4000759343.11,15754187836.35,4250769540.4,5247488535.74,2008,7237430747.12,0.13875846997080066,0.6367008902391514,0.26981838635896555,0.25394894263472956,中大型|温和增长|现金充沛|高利
600519.SH,20091231,9669999065.39,4552888944.0,19769623147.72,5118057753.51,4223937144.19,2009,8241685564.11,0.17330356638451055,0.436808433550727,0.25888494258426253,0.2302972044525329,中大型|温和增长|现金充沛|高利
600519.SH,20101231,11633283740.18,5339761496.97,25587579940.69,7038190246.07,6201476519.57,2010,9669999065.39,0.20302842446146813,0.5330804833849987,0.27506275553936604,0.20868567912038372,中大型|温和增长|现金充沛|高利
600519.SH,20111231,18402355207.3,9250323807.62,34900868975.41,9497489364.12,10148564689.53,2011,11633283740.18,0.5818710880179444,0.5514818388846328,0.27212759002681614,0.26504565872378344,中大型|高速增长|现金充沛|高利
600519.SH,20121231,26455335152.99,14008450702.17,44998208953.46,9544172556.21,11921310609.25,2012,18402355207.3,0.4376059398361944,0.4506202828393442,0.21210116531707268,0.3113112950041729,中大型|高速增长|现金充沛|高利
600519.SH,20131231,31070596222.23,15964899881.05,55454150677.05,11325058403.79,12655024861.92,2013,26455335152.99,0.1744548327416815,0.40729906730485405,0.20422381851530072,0.2878936866966959,中大型|温和增长|现金充沛|高利
600519.SH,20141231,32217213741.08,16269371509.83,65873165224.63,10561614383.51,12632522436.6,2014,31070596222.23,0.0369036213740126,0.39210474680162477,0.160332577727129,0.24698026054085642,中大型|缓慢|现金充沛|高利
600519.SH,20151231,33446859045.58,16454996625.22,86301463422.77,20067293001.48,17436340141.72,2015,32217213741.08,0.03816733856572102,0.5213147254861353,0.23252552396678586,0.19066880180943108,中大型|缓慢|现金充沛|中利
600519.SH,20161231,40155084412.93,17930643109.88,112934538280.41,37035995425.69,37451249647.05,2016,33446859045.58,0.2005636869581178,0.9326651953193414,0.32794215117550435,0.15877023435788296,巨头|温和增长|现金充沛|中利
600519.SH,20171231,61062756866.16,29006423236.0,134610116875.08,38590489400.0,22153036084.13,2017,40155084412.93,0.5206731042631727,0.3627912859009295,0.286683425405629,0.2154847191977283,巨头|高速增长|现金充沛|高利
600519.SH,20181231,77199384110.22,37829617756.81,159846674736.01,42438186813.48,41385234406.72,2018,61062756866.16,0.2642629987936666,0.5360824426738041,0.26549308506772207,0.2366619000319298,巨头|温和增长|现金充沛|高利
600519.SH,20191231,88854337488.76,43970000792.51,183042372042.5,41165991813.85,45210612632.56,2019,77199384110.22,0.1509721031180747,0.5088171710050633,0.22489870162025546,0.2402176080973249,巨头|温和增长|现金充沛|高利
600519.SH,20201231,97993240501.21,49523329882.4,213395810527.46,45675127426.18,51669068693.03,2020,88854337488.76,0.1028526380448909,0.5272717631211715,0.21403947581390065,0.23207264360059818,巨头|温和增长|现金充沛|高利
600519.SH,20211231,109464278563.89,55720529956.46,255168195159.9,58210688454.56,64028676147.37,2021,97993240501.21,0.11705948291952188,0.5849275853948919,0.228126739768969,0.21836784918098034,巨头|温和增长|现金充沛|高利
600519.SH,20221231,127553959355.97,65375136766.75,254364804995.25,49400116741.17,36698595830.03,2022,109464278563.89,0.1652564748007887,0.28771036207205253,0.19420971679667906,0.25701329540449125,巨头|温和增长|现金充沛|高利
600519.SH,20230930,105315900448.1,54827171371.97,262076424771.47,37057625012.06,50002007018.66,2023,127553959355.97,-0.17434236475411433,0.47478117554814186,0.141400070778492,0.20920298886013558,巨头|缓慢|现金充沛|高利
600900.SH,20001231,1407285229.72,505068257.15,0.0,0.0,0.0,2000,,0.0,0.0,0.0,0.0,中小|缓慢|现金平淡|薄利
600900.SH,20011231,1414965181.06,493591446.22,0.0,0.0,0.0,2001,1407285229.72,0.00545728128016234,0.0,0.0,0.0,中小|缓慢|现金平淡|薄利
600900.SH,20021231,1371139637.93,442623815.28,9911857317.22,1408200060.89,0.0,2002,1414965181.06,-0.03097287743658019,0.0,0.14207226918445603,0.04465599141656568,中大型|缓慢|现金平淡|薄利
600900.SH,20031231,0.0,0.0,29616558475.99,9789796303.42,0.0,2003,1371139637.93,-1.0,0.0,0.33055144848637763,0.0,中大型|收缩|现金平淡|薄利
600900.SH,20041231,6173985879.98,3038967852.03,33134245966.33,11229255281.5,0.0,2004,0.0,0.0,0.0,0.3389017903986957,0.0917168253992593,中大型|缓慢|现金平淡|中利
600900.SH,20051231,7259496951.72,3338671448.97,39356806930.2,17129848796.4,5445774941.37,2005,6173985879.98,0.17582014161385112,0.7501587200308317,0.43524488220754526,0.08483085162094561,中大型|温和增长|现金充沛|中利
600900.SH,20061231,7049156165.69,3615235553.2,47635885017.7,18714046569.19,4990992652.09,2006,7259496951.72,-0.028974567718520004,0.7080269658916631,0.39285606979352744,0.07589311192301124,中大型|缓慢|现金充沛|中利
600900.SH,20071231,8735391685.41,5372482885.44,64314083270.88,23060852720.57,4923948726.23,2007,7049156165.69,0.23921097505646546,0.563678070034806,0.3585661420911747,0.08353509235002253,中大型|温和增长|现金充沛|中利
600900.SH,20081231,8807092497.47,3930373218.61,57739432540.87,20172343975.57,6593194108.14,2008,8735391685.41,0.008208082092043495,0.7486232386038886,0.3493685872525904,0.06807086674826504,中大型|缓慢|现金充沛|中利
600900.SH,20091231,11015033923.14,4619012404.13,161860785499.55,99991747121.83,8189220676.11,2009,8807092497.47,0.25070037884855556,0.743458507096049,0.6177638815555359,0.02853694543662549,巨头|温和增长|现金充沛|薄利
600900.SH,20101231,21880246303.77,8225662898.99,157461147748.0,91295645005.3,17326002315.37,2010,11015033923.14,0.9863984492870913,0.7918559085134568,0.579797914031524,0.052239317549966725,巨头|高速增长|现金充沛|中利
600900.SH,20111231,20700377511.27,7700829141.96,158385026444.24,90138605643.79,15450031278.0,2011,21880246303.77,-0.05392392645491869,0.7463647109618397,0.5691106518552346,0.04862094173195788,巨头|缓慢|现金充沛|薄利
600900.SH,20121231,25781971164.74,10352669565.09,155232845496.78,80345580655.19,21460796404.54,2012,20700377511.27,0.24548313916996953,0.8323954854891105,0.5175810595886848,0.06669123104687755,巨头|温和增长|现金充沛|中利
600900.SH,20131231,22697637374.02,9071232721.19,149607197273.74,71425961122.51,18091418933.83,2013,25781971164.74,-0.11963141883186204,0.7970617661967614,0.4774232952965501,0.06063366526806957,巨头|缓慢|现金充沛|中利
600900.SH,20141231,26897792646.45,11830215845.14,146994120608.48,60857626595.63,21298893169.41,2014,22697637374.02,0.18504812651723612,0.7918453922731481,0.4140140186812285,0.08048087771244859,巨头|温和增长|现金充沛|中利
600900.SH,20151231,24239072675.51,11520213592.79,141997895637.06,50642530167.56,17716964895.1,2015,26897792646.45,-0.09884528466282541,0.7309258539828701,0.35664282164434286,0.08112946703263216,巨头|缓慢|现金充沛|中利
600900.SH,20161231,48939388714.62,20937775708.98,298894931938.4,170368569699.54,38989831194.3,2016,24239072675.51,1.019028919537257,0.7966963261772884,0.5699948426514361,0.07005062137786637,巨头|高速增长|现金充沛|中利
600900.SH,20171231,50146848575.09,22274613141.66,299398220115.42,163879382316.28,39693165066.49,2017,48939388714.62,0.024672557058508595,0.791538575092179,0.5473625803556996,0.07439794776693393,巨头|缓慢|现金充沛|中利
600900.SH,20181231,51213965746.52,22643551271.24,295496988645.53,152812435578.5,39736666414.81,2018,50146848575.09,0.0212798451298908,0.7758951261748387,0.517137031679905,0.07662870398453561,巨头|缓慢|现金充沛|中利
600900.SH,20191231,49874086874.95,21567447100.19,296482881040.89,146466914515.91,36464419570.28,2019,51213965746.52,-0.026162372939475886,0.7311295675790066,0.49401474379126037,0.07274432515115598,巨头|缓慢|现金充沛|中利
600900.SH,20201231,57783367039.83,26506261798.82,330827096559.03,152505490083.29,41036864400.4,2020,49874086874.95,0.15858496186027535,0.7101847210134595,0.4609824638595714,0.08012119344066619,巨头|温和增长|现金充沛|中利
600900.SH,20211231,55646253991.83,26485443861.49,328563281639.2,138275058750.5,35732461733.26,2021,57783367039.83,-0.036984917243172946,0.6421359780751145,0.4208475702477972,0.0806098713445833,巨头|缓慢|现金充沛|中利
600900.SH,20221231,52060482557.85,21649297506.43,327268285047.33,131514175816.96,30912732230.12,2022,55646253991.83,-0.06443868502822252,0.5937849730026905,0.4018543251080386,0.06615152917521185,巨头|缓慢|现金充沛|中利
600900.SH,20230930,57855135654.42,21899460509.99,578872092340.74,370669994082.15,36384305344.99,2023,52060482557.85,0.11130617335578744,0.6288863543993838,0.6403314289747509,0.03783125978907855,巨头|温和增长|现金充沛|薄利
601166.SH,20031231,5655268489.11,1433962835.1,259060318255.79,252994739018.93,9217150885.27,2003,,0.0,1.629834357647015,0.9765862279576488,0.005535246944629085,巨头|缓慢|现金充沛|薄利
601166.SH,20041231,7417954014.31,1765589766.71,340064707196.68,329980807620.84,13593075647.25,2004,5655268489.11,0.31168909638760656,1.8324561760598073,0.9703471152329611,0.005191922976261258,巨头|高速增长|现金充沛|薄利
601166.SH,20051231,9736591152.62,2464967978.75,475094101157.42,462308716101.4,82951280441.14,2005,7417954014.31,0.31257097763576175,8.51954027245139,0.9730887312116224,0.005188378413339309,巨头|高速增长|现金充沛|薄利
601166.SH,20061231,13649582496.82,3798255861.95,617704342372.57,601504675243.74,10911263353.92,2006,9736591152.62,0.40188514469430703,0.7993844028901281,0.9737743997935843,0.006148986823309511,巨头|高速增长|现金充沛|薄利
601166.SH,20071231,22055410765.54,8585766746.36,851335269957.02,812438193034.73,25261548486.55,2007,13649582496.82,0.6158304307606729,1.1453674000948266,0.9543105069237249,0.01008505937595356,巨头|高速增长|现金充沛|薄利
601166.SH,20081231,29714980693.2,11385026622.38,1020898824948.6,971876778808.85,3328532726.29,2008,22055410765.54,0.347287566261406,0.11201530839465441,0.9519814844118191,0.011151963685483927,巨头|高速增长|现金充沛|薄利
601166.SH,20091231,31679045403.17,13281942672.62,1332161552210.5,1272564090647.6,71848156804.6,2009,29714980693.2,0.06609678566674806,2.268002583102155,0.9552625869857843,0.009970219190443405,巨头|温和增长|现金充沛|薄利
601166.SH,20100930,31793381205.48,13595360919.44,1810267236997.91,1721359832456.16,143854461133.38,2010,31679045403.17,0.0036091934228093957,4.524666948873775,0.9508871382497143,0.007510140293974562,巨头|缓慢|现金充沛|薄利
601166.SH,20201231,203137000000.0,67681000000.0,7894000000000.0,7269197000000.0,-34228000000.0,2020,31793381205.48,5.389285829246331,-0.16849712263152453,0.9208508994172789,0.008573726881175577,巨头|高速增长|现金吃紧|薄利
601166.SH,20211231,221236000000.0,83816000000.0,8603024000000.0,7908726000000.0,-389771000000.0,2021,203137000000.0,0.08909750562428312,-1.7617883165488437,0.9192960521788618,0.009742620734290641,巨头|温和增长|现金吃紧|薄利
601166.SH,20221231,222374000000.0,92414000000.0,9266671000000.0,8509373000000.0,-344587000000.0,2022,221236000000.0,0.005143828310039958,-1.549583134718987,0.918277232460287,0.009972729149443204,巨头|缓慢|现金吃紧|薄利
601166.SH,20230930,161296000000.0,65216000000.0,9923294000000.0,9128634000000.0,239251000000.0,2023,222374000000.0,-0.27466340489445706,1.483303987699633,0.919919736329489,0.006572011269644938,巨头|收缩|现金充沛|薄利
601318.SH,20031231,70159000000.0,2131000000.0,182657000000.0,167414000000.0,35178000000.0,2003,,0.0,0.5014039538761955,0.9165485034791987,0.011666675791237128,巨头|缓慢|现金充沛|薄利
601318.SH,20041231,67699000000.0,2637000000.0,238967000000.0,208338000000.0,34370000000.0,2004,70159000000.0,-0.03506321355777591,0.5076884444378794,0.871827490825093,0.011034996463946905,巨头|缓慢|现金充沛|薄利
601318.SH,20051231,75665000000.0,3368000000.0,288104000000.0,254915000000.0,31810000000.0,2005,67699000000.0,0.11766791237684456,0.4204057358091588,0.8848020159386888,0.011690222975036793,巨头|温和增长|现金充沛|薄利
601318.SH,20061231,107919000000.0,7496000000.0,463288000000.0,416662000000.0,45745000000.0,2006,75665000000.0,0.4262737064693055,0.42388272685995976,0.8993584983854536,0.01618000034535753,巨头|高速增长|现金充沛|薄利
601318.SH,20071231,165204000000.0,15581000000.0,651104000000.0,541886000000.0,26433000000.0,2007,107919000000.0,0.5308147777499792,0.16000217912399214,0.8322572123654592,0.023930124834127882,巨头|高速增长|现金充沛|薄利
601318.SH,20081231,139803000000.0,873000000.0,707640000000.0,626171000000.0,62357000000.0,2008,165204000000.0,-0.15375535701314738,0.446034777508351,0.8848722514272794,0.0012336781414278447,巨头|缓慢|现金充沛|薄利
601318.SH,20091231,147835000000.0,14482000000.0,935712000000.0,843969000000.0,93301000000.0,2009,139803000000.0,0.057452272125776985,0.6311157709608686,0.9019538062993742,0.015476984371259533,巨头|温和增长|现金充沛|薄利
601318.SH,20101231,189439000000.0,17938000000.0,1171627000000.0,1054744000000.0,139255000000.0,2010,147835000000.0,0.281421855446951,0.7350915070286478,0.9002387278545134,0.015310333408158057,巨头|温和增长|现金充沛|薄利
601318.SH,20111231,248915000000.0,22582000000.0,2285424000000.0,2114082000000.0,75348000000.0,2011,189439000000.0,0.31395858297393886,0.3027057429242914,0.9250283536009073,0.00988087987174371,巨头|高速增长|现金充沛|薄利
601318.SH,20121231,299372000000.0,26750000000.0,2844266000000.0,2634617000000.0,280897000000.0,2012,248915000000.0,0.20270775164212684,0.9382874817952247,0.9262906493274539,0.009404886884700658,巨头|温和增长|现金充沛|薄利
601318.SH,20131231,362631000000.0,36014000000.0,3360312000000.0,3120607000000.0,217138000000.0,2013,299372000000.0,0.21130566652859986,0.5987849908033235,0.9286658500758262,0.010717457188499164,巨头|温和增长|现金充沛|薄利
601318.SH,20141231,462882000000.0,47930000000.0,4005911000000.0,3652095000000.0,170260000000.0,2014,362631000000.0,0.2764545777939558,0.3678259253978336,0.9116765200225367,0.011964818988739391,巨头|温和增长|现金充沛|薄利
601318.SH,20151231,619990000000.0,65178000000.0,4765159000000.0,4351588000000.0,135618000000.0,2015,462882000000.0,0.3394126364818679,0.21874223777802868,0.9132094018268855,0.01367803256932245,巨头|高速增长|现金充沛|薄利
601318.SH,20161231,712453000000.0,72368000000.0,5576903000000.0,5090442000000.0,227821000000.0,2016,619990000000.0,0.1491362763915547,0.31976986552095366,0.9127721963247344,0.012976377749442656,巨头|温和增长|现金充沛|薄利
601318.SH,20171231,890882000000.0,99978000000.0,6493075000000.0,5905158000000.0,121283000000.0,2017,712453000000.0,0.25044318712953695,0.1361381193019951,0.9094547652691521,0.015397635172857237,巨头|温和增长|现金充沛|薄利
601318.SH,20181231,976832000000.0,120452000000.0,7142960000000.0,6459317000000.0,206260000000.0,2018,890882000000.0,0.09647742349716348,0.21115196881347048,0.9042913582044418,0.01686303717226472,巨头|温和增长|现金充沛|薄利
601318.SH,20191231,1168867000000.0,164365000000.0,8222929000000.0,7370559000000.0,249445000000.0,2019,976832000000.0,0.19658958756469894,0.21340751342967165,0.8963422887392072,0.01998861962689937,巨头|温和增长|现金充沛|薄利
601318.SH,20201231,1218315000000.0,159359000000.0,9527870000000.0,8539965000000.0,312075000000.0,2020,1168867000000.0,0.04230421425192088,0.2561529653660999,0.8963141814487393,0.016725564055764825,巨头|缓慢|现金充沛|薄利
601318.SH,20211231,1180444000000.0,121802000000.0,10142026000000.0,9064303000000.0,90116000000.0,2021,1218315000000.0,-0.03108473588521852,0.07634076669456577,0.8937369121317575,0.012009632000549003,巨头|缓慢|现金充沛|薄利
601318.SH,20221231,1110568000000.0,107432000000.0,11137168000000.0,9961870000000.0,485905000000.0,2022,1180444000000.0,-0.0591946759016099,0.43752836386425686,0.8944706589682404,0.009646258366579367,巨头|缓慢|现金充沛|薄利
601318.SH,20230930,704938000000.0,108111000000.0,11465779000000.0,10233691000000.0,312648000000.0,2023,1110568000000.0,-0.3652455320160494,0.4435113442600626,0.8925421465039576,0.009429014810070907,巨头|收缩|现金充沛|薄利
601398.SH,20031231,124087000000.0,22494000000.0,4560174000000.0,5095658000000.0,160884000000.0,2003,,0.0,1.2965419423469018,1.117426221017005,0.004932706515146133,巨头|缓慢|现金充沛|薄利
601398.SH,20041231,139342000000.0,31118000000.0,5072874000000.0,5577369000000.0,120764000000.0,2004,124087000000.0,0.12293793870429617,0.8666733648146288,1.099449542803547,0.006134195329905691,巨头|温和增长|现金充沛|薄利
601398.SH,20051231,162378000000.0,37869000000.0,6457239000000.0,6196255000000.0,367494000000.0,2005,139342000000.0,0.16531986048714672,2.2632006798950597,0.9595827256819827,0.0058645808216174124,巨头|温和增长|现金充沛|薄利
601398.SH,20061231,178889000000.0,49336000000.0,7509118000000.0,7037685000000.0,396221000000.0,2006,162378000000.0,0.1016824939339073,2.214898624286569,0.9372185921169437,0.006570145788093888,巨头|温和增长|现金充沛|薄利
601398.SH,20071231,254157000000.0,81990000000.0,8684288000000.0,8140036000000.0,296129000000.0,2007,178889000000.0,0.42075253369407845,1.165142018516114,0.9373291166760015,0.009441188500427439,巨头|高速增长|现金充沛|薄利
601398.SH,20081231,309758000000.0,111151000000.0,9757654000000.0,9150516000000.0,370913000000.0,2008,254157000000.0,0.21876635308096964,1.1974283150071992,0.9377782815418543,0.011391160211255698,巨头|温和增长|现金充沛|薄利
601398.SH,20091231,309454000000.0,129350000000.0,11785053000000.0,11106119000000.0,403862000000.0,2009,309758000000.0,-0.00098141129526921,1.3050792686473596,0.9423902463569743,0.01097576735547986,巨头|缓慢|现金充沛|薄利
601398.SH,20101231,380821000000.0,166025000000.0,13458622000000.0,12636965000000.0,278176000000.0,2010,309454000000.0,0.23062232189598453,0.7304639187439769,0.938949396156605,0.01233595831727795,巨头|温和增长|现金充沛|薄利
601398.SH,20111231,475214000000.0,208445000000.0,15476868000000.0,14519045000000.0,348123000000.0,2011,380821000000.0,0.24786710816892976,0.7325604885377957,0.9381126077963577,0.013468164230644081,巨头|温和增长|现金充沛|薄利
601398.SH,20121231,536945000000.0,238691000000.0,17542217000000.0,16413758000000.0,533508000000.0,2012,475214000000.0,0.12990147596661714,0.9935989719617465,0.9356718138876061,0.013606661005276586,巨头|温和增长|现金充沛|薄利
601398.SH,20131231,589637000000.0,262965000000.0,18917752000000.0,17639289000000.0,-1947000000.0,2013,536945000000.0,0.0981329558893369,-0.0033020315889267463,0.9324199302327253,0.013900435950317987,巨头|温和增长|现金吃紧|薄利
601398.SH,20141231,658892000000.0,276286000000.0,20609953000000.0,19072649000000.0,201457000000.0,2014,589637000000.0,0.11745361976945137,0.30575117014624553,0.9254096309681056,0.013405464825659718,巨头|温和增长|现金充沛|薄利
601398.SH,20151231,697647000000.0,277720000000.0,22209780000000.0,20409261000000.0,1131764000000.0,2015,658892000000.0,0.05881844065491765,1.622258821438349,0.9189312546094558,0.012504401214239853,巨头|温和增长|现金充沛|薄利
601398.SH,20161231,675891000000.0,279106000000.0,24137265000000.0,22156102000000.0,239221000000.0,2016,697647000000.0,-0.03118482556364465,0.35393428822102974,0.9179209823482487,0.01156328192112901,巨头|缓慢|现金充沛|薄利
601398.SH,20171231,726502000000.0,287451000000.0,26087043000000.0,23945987000000.0,770864000000.0,2017,675891000000.0,0.07488041710867581,1.0610624609429844,0.917926458740456,0.011018918472285264,巨头|温和增长|现金充沛|薄利
601398.SH,20181231,773789000000.0,298723000000.0,27699540000000.0,25354657000000.0,724133000000.0,2018,726502000000.0,0.0650886026466548,0.9358274671777448,0.9153457783053437,0.01078440291788239,巨头|温和增长|现金充沛|薄利
601398.SH,20191231,855164000000.0,313361000000.0,30109436000000.0,27417433000000.0,694521000000.0,2019,773789000000.0,0.10516432774309276,0.8121494824384562,0.9105927125303842,0.010407401852362828,巨头|温和增长|现金充沛|薄利
601398.SH,20201231,882665000000.0,317685000000.0,33345058000000.0,30435543000000.0,1557616000000.0,2020,855164000000.0,0.032158743819898875,1.764674026952468,0.9127452409889345,0.00952719890305784,巨头|缓慢|现金充沛|薄利
601398.SH,20211231,942762000000.0,350216000000.0,35171383000000.0,31896125000000.0,360882000000.0,2021,882665000000.0,0.06808585363643058,0.38279226358296153,0.9068771904704458,0.009957413389174944,巨头|温和增长|现金充沛|薄利
601398.SH,20221231,917989000000.0,361038000000.0,39609657000000.0,36095831000000.0,1404657000000.0,2022,942762000000.0,-0.02627704553217037,1.5301457860606174,0.9112886536735221,0.009114898419847462,巨头|缓慢|现金充沛|薄利
601398.SH,20230930,651268000000.0,269929000000.0,44482823000000.0,40806945000000.0,1909119000000.0,2023,917989000000.0,-0.29054923316074593,2.931387692931328,0.9173641025435818,0.006068162535457788,巨头|收缩|现金充沛|薄利
601988.SH,20031231,92839000000.0,31897000000.0,3979965000000.0,3750489000000.0,-60699000000.0,2003,,0.0,-0.6538092827367809,0.9423422065269418,0.008014392086362569,巨头|缓慢|现金吃紧|薄利
601988.SH,20041231,104737000000.0,25246000000.0,4270443000000.0,4037705000000.0,-100738000000.0,2004,92839000000.0,0.1281573476663902,-0.9618186505246474,0.9455002677708144,0.005911798846161862,巨头|温和增长|现金吃紧|薄利
601988.SH,20051231,116028000000.0,32597000000.0,4742806000000.0,4480186000000.0,13883000000.0,2005,104737000000.0,0.10780335507031899,0.11965215292860344,0.944627716166337,0.0068729355575581205,巨头|温和增长|现金充沛|薄利
601988.SH,20061231,145413000000.0,47152000000.0,5325273000000.0,4907459000000.0,27908000000.0,2006,116028000000.0,0.2532578343158548,0.19192231781202507,0.9215412993850268,0.008854381737800109,巨头|温和增长|现金充沛|薄利
601988.SH,20071231,180669000000.0,62017000000.0,5995553000000.0,5540560000000.0,51383000000.0,2007,145413000000.0,0.24245425099544057,0.2844040759621186,0.9241115873715069,0.010343833171018587,巨头|温和增长|现金充沛|薄利
601988.SH,20081231,228288000000.0,65073000000.0,6955694000000.0,6461793000000.0,424767000000.0,2008,180669000000.0,0.26357039669229365,1.8606628469301933,0.9289932823381822,0.009355356920531582,巨头|温和增长|现金充沛|薄利
601988.SH,20091231,232198000000.0,85349000000.0,8751943000000.0,8206549000000.0,-120093000000.0,2009,228288000000.0,0.01712748808522568,-0.5172008372165134,0.9376830950567205,0.009752005925998376,巨头|缓慢|现金吃紧|薄利
601988.SH,20101231,276817000000.0,109691000000.0,10459865000000.0,9783715000000.0,308997000000.0,2010,232198000000.0,0.1921592778576904,1.1162500857967539,0.9353576743103281,0.010486846627561637,巨头|温和增长|现金充沛|薄利
601988.SH,20111231,328166000000.0,130319000000.0,11830066000000.0,11074172000000.0,214357000000.0,2011,276817000000.0,0.1854980004840743,0.6531968576878775,0.9361039913048668,0.01101591487317146,巨头|温和增长|现金充沛|薄利
601988.SH,20121231,366091000000.0,145746000000.0,12680615000000.0,11819073000000.0,263924000000.0,2012,328166000000.0,0.11556651207011086,0.7209245788615399,0.9320583425961596,0.011493606579807051,巨头|温和增长|现金充沛|薄利
601988.SH,20131231,407508000000.0,163741000000.0,13874299000000.0,12912822000000.0,222840000000.0,2013,366091000000.0,0.1131330734708037,0.5468358903383492,0.9307008591929582,0.01180174940730339,巨头|温和增长|现金充沛|薄利
601988.SH,20141231,456331000000.0,177198000000.0,15251382000000.0,14067954000000.0,126918000000.0,2014,407508000000.0,0.11980869087232643,0.2781270612778882,0.9224051958045507,0.011618488081932509,巨头|温和增长|现金充沛|薄利
601988.SH,20151231,474321000000.0,179417000000.0,16815597000000.0,15457992000000.0,672094000000.0,2015,456331000000.0,0.03942313802919372,1.4169602442227942,0.9192651322459738,0.010669677680786475,巨头|缓慢|现金充沛|薄利
601988.SH,20161231,483630000000.0,184051000000.0,18148889000000.0,16661797000000.0,182081000000.0,2016,474321000000.0,0.019625949515201732,0.37648822446911895,0.9180615408469356,0.010141171726820303,巨头|缓慢|现金充沛|薄利
601988.SH,20171231,483278000000.0,184986000000.0,19467424000000.0,17890745000000.0,406136000000.0,2017,483630000000.0,-0.0007278291255712012,0.8403775880549084,0.9190093666219012,0.009502335799538757,巨头|缓慢|现金充沛|薄利
601988.SH,20181231,504107000000.0,192435000000.0,21267275000000.0,19541878000000.0,662358000000.0,2018,483278000000.0,0.043099416898762205,1.3139234329219789,0.9188708003258528,0.00904840888172086,巨头|缓慢|现金充沛|薄利
